card_id,playerClass,type,name,set,text,mana cost,attack,health,rarity,collectible,flavor,sentiment
CS2_226,NEUTRAL,MINION,Frostwolf Warlord,CORE,<b>Battlecry:</b> Gain +1/+1 for each other friendly minion on the battlefield.,5,4,4,COMMON,TRUE,The Frostwolves are locked in combat with the Stormpike Expedition over control of Alterac Valley.  Every attempt at peace-talks has ended with Captain Galvangar killing the mediator.,positive
EX1_129,ROGUE,SPELL,Fan of Knives,CORE,Deal $1 damage to all enemy minions. Draw a card.,3,0,0,COMMON,TRUE,"I wouldn't say I LOVE knives, but I'm definitely a fan.",positive
CFM_639,PALADIN,MINION,Grimestreet Enforcer,GANGS,"At the end of your turn, give all minions in your hand +1/+1.",5,4,4,RARE,TRUE,"""Sir, you don't have a permit to park your mount here.""",very negative
AT_117,NEUTRAL,MINION,Master of Ceremonies,TGT,"<b>Battlecry:</b> If you have a minion with <b>Spell Damage</b>, gain +2/+2.",3,4,2,EPIC,TRUE,"Goes by ""MC ElfyElf"".",very positive
EX1_258,SHAMAN,MINION,Unbound Elemental,EXPERT1,"Whenever you play a card with <b>Overload</b>, gain +1/+1.",3,2,4,COMMON,TRUE,"Unlike bound elementals, Unbound ones really enjoy a night on the town.",positive
GVG_018,WARLOCK,MINION,Mistress of Pain,GVG,"Whenever this minion deals damage, restore that much Health to your hero.",2,1,4,RARE,TRUE,Her sister is the Mistress of Pane who sells windows and shower doors.,positive
CFM_619,NEUTRAL,MINION,Kabal Chemist,GANGS,<b>Battlecry:</b> Add a random Potion to your hand.,4,3,3,COMMON,TRUE,"Sure you could have that Polymorph potion, but wouldn't you rather have this mystery potion?  It could be anything.  Even a Polymorph potion!",very negative
BRM_034,NEUTRAL,MINION,Blackwing Corruptor,BRM,"<b>Battlecry:</b> If you're holding a Dragon, deal 3 damage.",5,5,4,COMMON,TRUE,He got his name when he gave Blackwing some comic books and rock & roll records.,positive
CS2_072,ROGUE,SPELL,Backstab,CORE,Deal $2 damage to an undamaged minion.,0,0,0,FREE,TRUE,"It's funny how often yelling ""Look over there!"" gets your opponent to turn around.",positive
OG_335,PRIEST,MINION,Shifting Shade,OG,<b>Deathrattle:</b> Copy a card from your opponent's deck and add it to your hand.,4,4,3,RARE,TRUE,"Yeah, it's cooler in the shade, but you're also more likely to get JACKED.",neutral
CS2_155,NEUTRAL,MINION,Archmage,CORE,<b>Spell Damage +1</b>,6,4,7,COMMON,TRUE,You earn the title of Archmage when you can destroy anyone who calls you on it.,very negative
CFM_308,DRUID,MINION,Kun the Forgotten King,GANGS,<b>Choose One -</b> Gain 10 Armor; or Refresh your Mana Crystals.,10,7,7,LEGENDARY,TRUE,"Aya siphons a bit of Kun's soul to animate each golem in her Jade army. To his credit, he's being a great sport about it.",positive
EX1_312,WARLOCK,SPELL,Twisting Nether,EXPERT1,Destroy all minions.,8,0,0,EPIC,TRUE,The Twisting Nether is a formless place of magic and illusion and destroyed minions.,very negative
LOE_011,NEUTRAL,MINION,Reno Jackson,LOE,"<b>Battlecry:</b> If your deck has no duplicates, fully heal your hero.",6,4,6,LEGENDARY,TRUE,Reno is a four-time winner of the 'Best Accessorized Explorer' award.,very positive
GVG_037,SHAMAN,MINION,Whirling Zap-o-matic,GVG,<b>Windfury</b>,2,3,2,COMMON,TRUE,"If you pay a little extra, you can get it in ""candy-apple red.""",neutral
OG_087,MAGE,MINION,Servant of Yogg-Saron,OG,<b>Battlecry:</b> Cast a random spell that costs (5) or less <i>(targets chosen randomly)</i>.,5,5,4,RARE,TRUE,Yogg-Saron always likes to complain about how he has too many servants and there are too many mouths to feed.,positive
OG_302,WARLOCK,MINION,Usher of Souls,OG,"Whenever a friendly minion dies, give your C'Thun +1/+1
<i>(wherever it is).</i>",5,5,6,COMMON,TRUE,Nothing unburdens your soul like a good ushing!,very positive
EX1_014,NEUTRAL,MINION,King Mukla,EXPERT1,<b>Battlecry:</b> Give your opponent 2 Bananas.,3,5,5,LEGENDARY,TRUE,"King Mukla wanders Jaguero Isle, searching for love.",very positive
OG_174,NEUTRAL,MINION,Faceless Shambler,OG,"<b>Taunt</b>
<b>Battlecry:</b> Copy a friendly minion's Attack and Health.",4,1,1,EPIC,TRUE,"""What is that thing?!"" ""I'm not sure, but it seems to be sort of Y'sera shaped.""",neutral
CS2_237,HUNTER,MINION,Starving Buzzard,CORE,"Whenever you summon a Beast, draw a card.",5,3,2,COMMON,TRUE,"If you feed him, he loses his whole <i>identity</i>.",negative
KAR_205,WARLOCK,MINION,Silverware Golem,KARA,"If you discard this minion, summon it.",3,3,3,RARE,TRUE,From the secret research labs of the Swiss Army.,very positive
KAR_010,PALADIN,MINION,Nightbane Templar,KARA,"<b>Battlecry:</b> If you're holding a Dragon, summon two 1/1 Whelps.",3,2,3,COMMON,TRUE,"Originally joined to be Arcanagos Templar, but has to admit that ordering pizza has become waaaay easier.",neutral
AT_055,PRIEST,SPELL,Flash Heal,TGT,Restore #5 Health.,1,0,0,COMMON,TRUE,Flash!  Ahhhhhhh~,very positive
CFM_810,NEUTRAL,MINION,Leatherclad Hogleader,GANGS,"<b>Battlecry:</b> If your opponent has 6 or more cards in hand, gain <b>Charge</b>.",6,6,6,EPIC,TRUE,"The Hogchoppers, the terrors of Tanaris, can always be found at one tavern or another in Gadgetzan, refueling for totally real and legit adventures that they go on.",positive
AT_054,SHAMAN,MINION,The Mistcaller,TGT,<b>Battlecry:</b> Give all minions in your hand and deck +1/+1.,6,4,4,LEGENDARY,TRUE,"Calling the mist doesn't sound all that great.  ""Ooooh, it is slightly damp now!""",neutral
NEW1_003,WARLOCK,SPELL,Sacrificial Pact,CORE,Destroy a Demon. Restore #5 Health to your hero.,0,0,0,COMMON,TRUE,This is the reason that Demons never really become friends with Warlocks.,very positive
EX1_620,NEUTRAL,MINION,Molten Giant,EXPERT1,Costs (1) less for each damage your hero has taken.,25,8,8,EPIC,TRUE,He gets terrible heartburn.  BECAUSE HE IS FULL OF LAVA.,very negative
CFM_672,NEUTRAL,MINION,Madam Goya,GANGS,<b>Battlecry:</b> Choose a friendly minion. Swap it with a minion in your deck.,6,4,3,LEGENDARY,TRUE,"She has set up her Black Market here in Gadgetzan for one purpose, to make a KILLING when Beanie Babies make their inevitable comeback.",positive
OG_188,DRUID,MINION,Klaxxi Amber-Weaver,OG,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain +5 Health.",4,4,5,RARE,TRUE,Amberweaving is a specialty course at the local trade school.,positive
EX1_625,PRIEST,SPELL,Shadowform,EXPERT1,Your Hero Power becomes 'Deal 2 damage'. If already in Shadowform: 3 damage.,3,0,0,EPIC,TRUE,If a bright light shines on a priest in Shadowform do they cast a shadow?,neutral
CFM_693,ROGUE,MINION,Gadgetzan Ferryman,GANGS,<b>Combo:</b> Return a friendly minion to your hand.,2,2,3,RARE,TRUE,"Is it just me, or is there something fishy about that ferryman?",negative
KAR_702,NEUTRAL,MINION,Menagerie Magician,KARA,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +2/+2.",5,4,4,COMMON,TRUE,"Just between us, if things get tight the Menagerie Magician position will probably be the first to go.",neutral
CFM_604,PRIEST,SPELL,Greater Healing Potion,GANGS,Restore 12 Health to a friendly character.,4,0,0,RARE,TRUE,Filled with electrolytes!,very positive
OG_051,DRUID,MINION,Forbidden Ancient,OG,<b>Battlecry:</b> Spend all your Mana. Gain +1/+1 for each mana spent.,1,1,1,EPIC,TRUE,This Ancient was banned from the local tavern after tucking a 'Dr. Boom' up its sleeve.,very negative
CFM_653,NEUTRAL,MINION,Hired Gun,GANGS,<b>Taunt</b>,3,4,3,COMMON,TRUE,He loves his job and would do it for free!  (But don't tell his boss!),positive
AT_094,NEUTRAL,MINION,Flame Juggler,TGT,<b>Battlecry:</b> Deal 1 damage to a random enemy.,2,2,3,COMMON,TRUE,"At first he liked juggling chain saws, but then he thought, ""Flames are better!  Because FIRE!""",negative
BRM_016,WARRIOR,MINION,Axe Flinger,BRM,"Whenever this minion takes damage, deal 2 damage to the enemy hero.",4,2,5,COMMON,TRUE,"Once a lowly ""Stick Flinger"", he's been relentless on the path to his ultimate dream: ""Tauren Flinger"".",very positive
AT_066,WARRIOR,MINION,Orgrimmar Aspirant,TGT,<b>Inspire:</b> Give your weapon +1 Attack.,3,3,3,COMMON,TRUE,"""Four out of three orcs struggle with math."" - Angry Zurge",very negative
GVG_045,WARLOCK,SPELL,Imp-losion,GVG,Deal $2-$4 damage to a minion. Summon a 1/1 Imp for each damage dealt.,4,0,0,RARE,TRUE,The shrapnel is waaaaay worse than the explosion.,very negative
LOE_110,NEUTRAL,MINION,Ancient Shade,LOE,<b>Battlecry:</b> Shuffle an 'Ancient Curse' into your deck that deals 7 damage to you when drawn.,4,7,4,RARE,TRUE,Warning: Do not expose to direct sunlight.,very negative
EX1_587,SHAMAN,MINION,Windspeaker,CORE,<b>Battlecry:</b> Give a friendly minion <b>Windfury</b>.,4,3,3,COMMON,TRUE,Is there anything worse than a Windspeaker with halitosis?,very negative
CS2_042,SHAMAN,MINION,Fire Elemental,CORE,<b>Battlecry:</b> Deal 3 damage.,6,6,5,COMMON,TRUE,He can never take a bath. Ewww.,very negative
KAR_070,ROGUE,MINION,Ethereal Peddler,KARA,"[x]<b>Battlecry:</b> If you're holding
any non-Rogue class cards,
 reduce their Cost by (2).",5,5,6,RARE,TRUE,"Yeah, sure. That Ragnaros ""fell off the back of a truck"".",neutral
KAR_092,MAGE,MINION,Medivh's Valet,KARA,"<b>Battlecry:</b> If you control a <b>Secret</b>, deal 3 damage.",2,2,3,COMMON,TRUE,"""Magus Medivh sir, I've brought the flaming balloons, as you requested.""",very positive
CS2_125,NEUTRAL,MINION,Ironfur Grizzly,CORE,<b>Taunt</b>,3,3,3,COMMON,TRUE,"""Bear Carcass 1/10""",very positive
CFM_853,NEUTRAL,MINION,Grimestreet Smuggler,GANGS,<b>Battlecry:</b> Give a random minion in your hand +1/+1.,3,2,4,COMMON,TRUE,She's got anything you want.  Need the latest derpinger?  No problem!,very positive
AT_127,NEUTRAL,MINION,Nexus-Champion Saraad,TGT,<b>Inspire:</b> Add a random spell to your hand.,5,4,5,LEGENDARY,TRUE,"The ethereals have their own jousting tournament, and Saraad is the reigning champion.  Also he won the ethereal hot dog eating contest.",positive
GVG_059,PALADIN,WEAPON,Coghammer,GVG,<b>Battlecry:</b> Give a random friendly minion <b>Divine Shield</b> and <b>Taunt</b>.,3,2,0,EPIC,TRUE,"So you ripped this out of a machine, carved some runes on it, stuck it on a handle, and now it's a weapon of great divine power? Seems legit.",neutral
FP1_010,NEUTRAL,MINION,Maexxna,NAXX,Destroy any minion damaged by this minion.,6,2,8,LEGENDARY,TRUE,"Maexxna gets super mad when people introduce her as ""Maxina"" or ""Maxxy"".",very negative
EX1_335,PRIEST,MINION,Lightspawn,EXPERT1,This minion's Attack is always equal to its Health.,4,0,5,COMMON,TRUE,Spawn of the Light? Or Pawn of the Lights?,neutral
EX1_607,WARRIOR,SPELL,Inner Rage,EXPERT1,Deal $1 damage to a minion and give it +2 Attack.,0,0,0,COMMON,TRUE,They're only smiling on the outside.,neutral
CFM_315,HUNTER,MINION,Alleycat,GANGS,<b>Battlecry:</b> Summon a 1/1 Cat.,1,1,1,COMMON,TRUE,"To be a cool cat in Gadgetzan, you gotta have bling.",very positive
AT_029,ROGUE,MINION,Buccaneer,TGT,"Whenever you equip a weapon, give it +1 Attack.",1,2,1,COMMON,TRUE,The best part of buccaneering is the pants.,positive
GVG_078,NEUTRAL,MINION,Mechanical Yeti,GVG,<b>Deathrattle:</b> Give each player a <b>Spare Part.</b>,4,4,5,COMMON,TRUE,The yetis of Chillwind Point are a source of both inspiration and savage beatings.,very positive
CFM_800,PALADIN,SPELL,Getaway Kodo,GANGS,"<b>Secret:</b> When a friendly minion dies, return it to your hand.",1,0,0,RARE,TRUE,Get to da Kodo! Now!,very positive
LOE_012,ROGUE,MINION,Tomb Pillager,LOE,<b>Deathrattle:</b> Add a Coin to your hand.,4,5,4,COMMON,TRUE,"After the guild broke up, he could no longer raid the tombs.",negative
AT_011,PRIEST,MINION,Holy Champion,TGT,"Whenever a character is healed, gain +2 Attack.",4,3,5,COMMON,TRUE,She really likes seeing people get better.  That's why she hurts them in the first place.,positive
OG_081,MAGE,SPELL,Shatter,OG,Destroy a <b>Frozen</b> minion.,2,0,0,COMMON,TRUE,What's cooler than being cool?,neutral
CFM_062,PALADIN,MINION,Grimestreet Protector,GANGS,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give adjacent
 minions <b>Divine Shield</b>.",7,6,6,RARE,TRUE,Some new asphalt should do the trick.,neutral
LOE_111,PRIEST,SPELL,Excavated Evil,LOE,"Deal $3 damage to all minions.
Shuffle this card into your opponent's deck.",5,0,0,RARE,TRUE,MOM! DAD! DON'T TOUCH IT! IT'S EVIL!!!!!!,very negative
CFM_760,MAGE,MINION,Kabal Crystal Runner,GANGS,Costs (2) less for each <b>Secret</b> you've played this game.,6,5,5,RARE,TRUE,"""Listen, I can cut you in on a little of this premium mana, but you can't tell my boss.""",neutral
CFM_020,PRIEST,MINION,Raza the Chained,GANGS,"[x]  <b>Battlecry:</b> If your deck has  
no duplicates, your Hero
 Power costs (0) this game.",5,5,5,LEGENDARY,TRUE,"""Could you do me a favor and get the keys from Kazakus?""",very negative
CFM_650,PALADIN,MINION,Grimscale Chum,GANGS,"[x]<b>Battlecry:</b> Give a random
Murloc in your hand +1/+1.",1,2,1,COMMON,TRUE,"Listen, see?  We'll take 'em to the docks, see?  And throw 'em in the sea, see?",very negative
OG_241,WARLOCK,MINION,Possessed Villager,OG,<b>Deathrattle:</b> Summon a 1/1 Shadowbeast.,1,1,1,COMMON,TRUE,It's like a pinata! A lame disgusting horrific pinata.,very negative
AT_036,ROGUE,MINION,Anub'arak,TGT,<b>Deathrattle:</b> Return this to your hand and summon a 4/4 Nerubian.,9,8,4,LEGENDARY,TRUE,"Was actually a pretty nice guy before, you know, the whole Lich King thing.",positive
FP1_004,NEUTRAL,MINION,Mad Scientist,NAXX,<b>Deathrattle:</b> Put a <b>Secret</b> from your deck into the battlefield.,2,2,2,COMMON,TRUE,"His mother wanted him to be a mage or a warlock, but noooooooo, he had to go and be a scientist like his father.",negative
CFM_620,MAGE,SPELL,Potion of Polymorph,GANGS,"<b>Secret:</b> After your opponent plays a minion, transform it into a
1/1 Sheep.",3,0,0,RARE,TRUE,Tastes like Baaaaananas.,neutral
AT_128,NEUTRAL,MINION,The Skeleton Knight,TGT,"<b>Deathrattle:</b> Reveal a minion in each deck. If yours costs more, return this to your hand.",6,7,4,LEGENDARY,TRUE,Apparently it really was just a flesh wound.,negative
CS2_235,PRIEST,MINION,Northshire Cleric,CORE,"Whenever a minion is healed, draw a card.",1,1,3,FREE,TRUE,They help the downtrodden and distressed.  Also they sell cookies.,very positive
LOE_115,DRUID,SPELL,Raven Idol,LOE,"<b>Choose One -</b>
<b>Discover</b> a minion; or <b>Discover</b> a spell.",1,0,0,COMMON,TRUE,Was petrified when it found out it didn't make the cut for Azerothian Idol.,very negative
GVG_088,ROGUE,MINION,Ogre Ninja,GVG,"<b>Stealth</b>
50% chance to attack the wrong enemy.",5,6,6,RARE,TRUE,"He didn't have the grades to get into ninja school, but his dad pulled some strings.",neutral
EX1_091,PRIEST,MINION,Cabal Shadow Priest,EXPERT1,<b>Battlecry:</b> Take control of an enemy minion that has 2 or less Attack.,6,4,5,EPIC,TRUE,You never know who may be secretly working for the Cabal....,negative
CFM_039,NEUTRAL,MINION,Street Trickster,GANGS,<b>Spell Damage +1</b>,3,0,7,COMMON,TRUE,His first trick: making your wallet disappear!,positive
LOE_118,WARRIOR,WEAPON,Cursed Blade,LOE,Double all damage dealt to your hero.,1,2,0,RARE,TRUE,"The Curse is that you have to listen to ""MMMBop"" on repeat.",very negative
GVG_012,PRIEST,SPELL,Light of the Naaru,GVG,"Restore #3 Health. If the target is still damaged, summon a Lightwarden.",1,0,0,RARE,TRUE,"""Light it up!"" - Command given to both Lightwardens and Goblins holding Flamecannons.",very positive
AT_010,HUNTER,MINION,Ram Wrangler,TGT,"<b>Battlecry:</b> If you have a Beast, summon a
random Beast.",5,3,3,RARE,TRUE,Not getting trampled is really the trick here.,very positive
CS2_005,DRUID,SPELL,Claw,CORE,Give your hero +2 Attack this turn. Gain 2 Armor.,1,0,0,FREE,TRUE,The claw decides who will stay and who will go.,neutral
BRM_003,MAGE,SPELL,Dragon's Breath,BRM,Deal $4 damage. Costs (1) less for each minion that died this turn.,5,0,0,COMMON,TRUE,"Dragons breathe fire, sure, but did you know they can also breathe Cotton Candy?  It's harder to give them a reason to do that, though.",neutral
AT_001,MAGE,SPELL,Flame Lance,TGT,Deal $8 damage to a minion.,5,0,0,COMMON,TRUE,"It's on the rack next to ice lance, acid lance, and English muffin lance.",positive
CFM_064,NEUTRAL,MINION,Blubber Baron,GANGS,"Whenever you summon a <b>Battlecry</b> minion while this is in your hand, gain +1/+1.",3,1,1,EPIC,TRUE,"When oil, railroad, steel, robber, and red are all already taken, your options are limited.",negative
KAR_041,NEUTRAL,MINION,Moat Lurker,KARA,<b>Battlecry:</b> Destroy a minion. <b>Deathrattle:</b> Resummon it.,6,3,3,RARE,TRUE,He really enjoys lurking and gets a lot of job satisfaction out of it.,positive
EX1_507,NEUTRAL,MINION,Murloc Warleader,EXPERT1,Your other Murlocs have +2/+1.,3,3,3,EPIC,TRUE,Do Murlocs ever get tired of making the same old sound?  Nope!  Mrglglrglglglglglglgl!,very negative
CS2_074,ROGUE,SPELL,Deadly Poison,CORE,Give your weapon +2 Attack.,1,0,0,FREE,TRUE,"Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells.  Poisonbolt? Rain of Poison?  Poison Elemental?  Nobody wants that.",very negative
EX1_028,NEUTRAL,MINION,Stranglethorn Tiger,EXPERT1,<b>Stealth</b>,5,5,5,COMMON,TRUE,The wonderful thing about tigers is tigers are wonderful things!,very positive
AT_061,HUNTER,SPELL,Lock and Load,TGT,"Each time you cast a spell this turn, add a random Hunter card to your hand.",2,0,0,EPIC,TRUE,"Rexxar narrowed his eyes, grabbed his machine gun, and said: ""It's go time.  Lock and load.""
This card pays homage to that special moment.",very positive
OG_286,NEUTRAL,MINION,Twilight Elder,OG,"At the end of your turn, give your C'Thun +1/+1 <i>(wherever it is).</i>",3,3,4,COMMON,TRUE,Just doesn't understand those Twilight Youngsters any more - with their comic books and their rock music.,negative
OG_338,NEUTRAL,MINION,"Nat, the Darkfisher",OG,"At the start of your opponent's turn, they have a 50% chance to draw an extra card.",2,2,4,LEGENDARY,TRUE,"You can take away his humanity, but you will never take away his fishing pole.",neutral
AT_043,DRUID,SPELL,Astral Communion,TGT,Gain 10 Mana Crystals. Discard your hand.,4,0,0,EPIC,TRUE,Hey!  Moon!  Can I have some mana crystals?,very positive
GVG_011,PRIEST,MINION,Shrinkmeister,GVG,<b>Battlecry:</b> Give a minion -2 Attack this turn.,2,3,2,COMMON,TRUE,"After the debacle of the Gnomish World Enlarger, gnomes are wary of size-changing inventions.",positive
CFM_061,SHAMAN,MINION,Jinyu Waterspeaker,GANGS,"[x]<b>Battlecry:</b> Restore 6 Health.
<b>Overload:</b> (1)",4,3,6,RARE,TRUE,Waterspeakers can tell the future! So the Jade Lotus employs them to speculate on the Auction House.,positive
CS2_028,MAGE,SPELL,Blizzard,EXPERT1,Deal $2 damage to all enemy minions and <b>Freeze</b> them.,6,0,0,RARE,TRUE,This spell can be very Entertaining.,very positive
CFM_658,NEUTRAL,MINION,Backroom Bouncer,GANGS,"Whenever a friendly minion dies, gain +1 Attack.",4,4,4,RARE,TRUE,"""WHY ARE YOU IN THE BACK ROOM?  WHO IS WATCHING THE FRONT?!""",very negative
